index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
1303,\src\com\eteks\sweethome3d\viewcontroller\ThreadedTaskController.java,ThreadedTaskController,138,8,4,0,1,FALSE,FALSE,3,TRUE,TRUE,4,1,7,9,TRUE,FALSE,FALSE,TRUE,FALSE,public,4,0,0,FALSE,Controller
1304,\src\com\eteks\sweethome3d\viewcontroller\ThreadedTaskView.java,ThreadedTaskView,36,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1305,\src\com\eteks\sweethome3d\viewcontroller\TransferableView.DataType.java,DataType,41,3,2,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,2,0,0,FALSE,Information Holder
1306,\src\com\eteks\sweethome3d\viewcontroller\TransferableView.java,TransferableView,39,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1307,\src\com\eteks\sweethome3d\viewcontroller\TransferableView.TransferObserver.java,TransferObserver,28,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1308,\src\com\eteks\sweethome3d\viewcontroller\UserPreferencesController.java,UserPreferencesController,558,26,53,21,11,FALSE,FALSE,3,TRUE,TRUE,25,27,5,69,TRUE,FALSE,FALSE,TRUE,FALSE,public,52,0,1,FALSE,Coordinator
1309,\src\com\eteks\sweethome3d\viewcontroller\UserPreferencesController.Property.java,Property,29,21,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1310,\src\com\eteks\sweethome3d\viewcontroller\VideoController.HomeEnvironmentChangeListener.java,HomeEnvironmentChangeListener,43,1,1,0,0,FALSE,FALSE,4,TRUE,FALSE,1,1,4,3,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
1311,\src\com\eteks\sweethome3d\viewcontroller\VideoController.java,VideoController,289,14,27,12,11,FALSE,FALSE,2,TRUE,TRUE,11,21,8,33,TRUE,FALSE,FALSE,TRUE,FALSE,public,24,2,1,FALSE,Controller
1312,\src\com\eteks\sweethome3d\viewcontroller\VideoController.Property.java,Property,25,8,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1313,\src\com\eteks\sweethome3d\viewcontroller\View.java,View,26,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Interfacer
1314,\src\com\eteks\sweethome3d\viewcontroller\ViewFactory.java,ViewFactory,190,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,6,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1315,\src\com\eteks\sweethome3d\viewcontroller\ViewFactoryAdapter.java,ViewFactoryAdapter,225,0,29,0,0,FALSE,FALSE,3,TRUE,FALSE,0,76,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,29,0,0,FALSE,Service Provider
1316,\src\com\eteks\sweethome3d\viewcontroller\WallController.java,WallController,1515,33,61,24,26,FALSE,FALSE,2,TRUE,TRUE,145,71,14,216,TRUE,FALSE,FALSE,TRUE,FALSE,public,53,7,1,FALSE,Controller
1317,\src\com\eteks\sweethome3d\viewcontroller\WallController.ModifiedWall.java,ModifiedWall,127,19,19,0,19,FALSE,FALSE,2,FALSE,FALSE,0,0,4,18,TRUE,FALSE,TRUE,TRUE,FALSE,private,19,0,0,FALSE,Information Holder
1318,\src\com\eteks\sweethome3d\viewcontroller\WallController.Property.java,Property,30,22,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1319,\src\com\eteks\sweethome3d\viewcontroller\WallController.WallPaint.java,WallPaint,25,3,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1320,\src\com\eteks\sweethome3d\viewcontroller\WallController.WallShape.java,WallShape,25,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1321,\src\com\eteks\sweethome3d\viewcontroller\WallController.WallsModificationUndoableEdit.java,WallsModificationUndoableEdit,155,37,3,0,1,FALSE,FALSE,4,FALSE,FALSE,0,0,9,2,TRUE,FALSE,TRUE,TRUE,FALSE,private,3,0,0,FALSE,Information Holder
1322,\src\com\eteks\sweethome3d\viewcontroller\WizardController.java,WizardController,251,13,22,8,5,FALSE,FALSE,2,TRUE,TRUE,10,13,5,23,TRUE,FALSE,FALSE,TRUE,FALSE,public,15,5,2,TRUE,Controller
1323,\src\com\eteks\sweethome3d\viewcontroller\WizardController.Property.java,Property,30,7,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1324,\src\com\eteks\sweethome3d\viewcontroller\WizardController.WizardControllerStepState.java,WizardControllerStepState,95,4,13,3,1,FALSE,FALSE,4,FALSE,FALSE,3,5,3,3,TRUE,FALSE,TRUE,TRUE,FALSE,protected,11,2,0,TRUE,Information Holder
1325,\wallet\src\de\schildbach\wallet\Constants.Files.java,Files,53,13,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,4,2,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1326,\wallet\src\de\schildbach\wallet\Logging.java,Logging,78,4,1,0,0,FALSE,FALSE,1,FALSE,FALSE,1,1,10,10,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
1327,\wallet\src\de\schildbach\wallet\WalletApplication.OnWalletLoadedListener.java,OnWalletLoadedListener,24,0,0,0,0,FALSE,FALSE,4,TRUE,FALSE,0,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1328,\wallet\src\de\schildbach\wallet\Constants.java,Constants,141,58,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,15,10,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1329,\wallet\src\de\schildbach\wallet\Configuration.java,Configuration,233,28,35,4,18,FALSE,FALSE,1,FALSE,FALSE,8,13,13,19,TRUE,FALSE,FALSE,TRUE,FALSE,public,34,1,0,FALSE,Information Holder
1330,\wallet\src\de\schildbach\wallet\util\Base43.java,Base43,125,2,5,0,0,FALSE,FALSE,1,FALSE,FALSE,6,9,1,5,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,3,0,FALSE,Service Provider
1331,\wallet\src\de\schildbach\wallet\util\CheatSheet.java,CheatSheet,138,1,5,3,0,FALSE,FALSE,2,FALSE,FALSE,2,8,6,12,TRUE,FALSE,FALSE,TRUE,FALSE,public,4,1,0,FALSE,Service Provider
1332,\wallet\src\de\schildbach\wallet\util\CrashReporter.ExceptionHandler.java,ExceptionHandler,47,1,2,0,0,FALSE,FALSE,2,TRUE,FALSE,0,3,5,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,1,0,FALSE,Service Provider
1333,\wallet\src\de\schildbach\wallet\util\Bluetooth.java,Bluetooth,94,8,6,0,3,FALSE,FALSE,1,FALSE,FALSE,7,6,7,5,TRUE,FALSE,FALSE,TRUE,FALSE,public,6,0,0,FALSE,Service Provider
1334,\wallet\src\de\schildbach\wallet\WalletBalanceWidgetProvider.java,WalletBalanceWidgetProvider,160,1,6,0,1,FALSE,FALSE,4,TRUE,FALSE,5,23,27,18,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,3,0,FALSE,Interfacer
1335,\wallet\src\de\schildbach\wallet\util\Formats.java,Formats,48,5,1,0,0,FALSE,FALSE,1,FALSE,FALSE,2,1,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
1336,\wallet\src\de\schildbach\wallet\WalletApplication.java,WalletApplication,310,11,16,0,3,FALSE,FALSE,2,FALSE,FALSE,17,5,47,52,TRUE,FALSE,FALSE,TRUE,FALSE,public,14,2,0,FALSE,Controller
1337,\wallet\src\de\schildbach\wallet\util\GenericUtils.java,GenericUtils,34,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,0,3,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Service Provider
1338,\wallet\src\de\schildbach\wallet\util\Iso8601Format.java,Iso8601Format,58,1,8,0,0,FALSE,FALSE,2,FALSE,FALSE,0,4,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,8,0,0,FALSE,Service Provider
1339,\wallet\src\de\schildbach\wallet\util\Io.java,Io,52,0,3,0,0,FALSE,FALSE,1,FALSE,FALSE,1,7,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,0,0,FALSE,Service Provider
1340,\wallet\src\de\schildbach\wallet\util\CrashReporter.java,CrashReporter,119,6,9,0,0,FALSE,FALSE,2,TRUE,FALSE,2,11,21,9,TRUE,FALSE,FALSE,TRUE,FALSE,public,7,2,0,FALSE,Service Provider
1341,\wallet\src\de\schildbach\wallet\util\OnFirstPreDraw.Callback.java,Callback,23,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1342,\wallet\src\de\schildbach\wallet\util\Nfc.java,Nfc,41,0,2,0,0,FALSE,FALSE,1,FALSE,FALSE,1,4,5,3,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Service Provider
1343,\wallet\src\de\schildbach\wallet\util\Crypto.java,Crypto,251,12,8,0,1,FALSE,FALSE,1,FALSE,FALSE,3,16,20,5,TRUE,FALSE,FALSE,TRUE,FALSE,public,4,4,0,FALSE,Service Provider
1344,\wallet\src\de\schildbach\wallet\util\OnFirstPreDraw.java,OnFirstPreDraw,50,4,2,0,0,FALSE,FALSE,4,FALSE,FALSE,2,2,6,3,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Service Provider
1345,\wallet\src\de\schildbach\wallet\util\Toast.java,Toast,80,2,10,0,0,FALSE,FALSE,1,FALSE,FALSE,0,17,3,6,TRUE,FALSE,FALSE,TRUE,FALSE,public,8,2,0,FALSE,Service Provider
1346,\wallet\src\de\schildbach\wallet\util\MonetarySpannable.java,MonetarySpannable,99,4,3,0,0,FALSE,FALSE,2,FALSE,FALSE,13,9,11,3,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,1,0,FALSE,Information Holder
1347,\wallet\src\de\schildbach\wallet\util\WalletUtils.MonospaceSpan.java,MonospaceSpan,39,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,2,1,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,private,2,0,0,FALSE,Information Holder
1348,\wallet\src\de\schildbach\wallet\util\WholeStringBuilder.java,WholeStringBuilder,32,0,1,0,0,FALSE,FALSE,3,TRUE,FALSE,0,1,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
1349,\wallet\src\de\schildbach\wallet\util\Qr.java,Qr,101,2,5,0,0,FALSE,FALSE,1,FALSE,FALSE,1,5,17,8,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,0,0,FALSE,Service Provider
1350,\wallet\src\de\schildbach\wallet\ui\AbstractWalletActivity.java,AbstractWalletActivity,76,2,5,1,1,FALSE,FALSE,3,FALSE,FALSE,4,3,10,3,TRUE,FALSE,FALSE,TRUE,FALSE,public,4,0,1,TRUE,Interfacer
1351,\wallet\src\de\schildbach\wallet\ui\AddressBookActivity.TwoFragmentAdapter.java,TwoFragmentAdapter,86,5,6,1,1,FALSE,FALSE,3,TRUE,FALSE,6,11,6,5,TRUE,FALSE,TRUE,TRUE,FALSE,private,6,0,0,FALSE,Information Holder
1352,\wallet\src\de\schildbach\wallet\ui\AddressAndLabel.java,AddressAndLabel,89,3,5,0,0,FALSE,FALSE,3,FALSE,FALSE,3,3,8,8,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,0,0,FALSE,Service Provider
1353,\wallet\src\de\schildbach\wallet\util\ViewPagerTabs.java,ViewPagerTabs,155,6,9,0,1,FALSE,FALSE,3,FALSE,FALSE,4,10,14,10,TRUE,FALSE,FALSE,TRUE,FALSE,public,6,0,3,FALSE,Interfacer
1354,\wallet\src\de\schildbach\wallet\ui\AddressBookActivity.java,AddressBookActivity,76,4,2,0,0,FALSE,FALSE,3,FALSE,FALSE,4,2,8,6,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,1,FALSE,Interfacer
1355,\wallet\src\de\schildbach\wallet\ui\BitmapFragment.java,BitmapFragment,71,3,4,0,0,FALSE,FALSE,2,FALSE,FALSE,0,5,12,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,1,0,FALSE,Interfacer
1356,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.Listener.java,Listener,24,0,0,0,0,FALSE,FALSE,1,TRUE,FALSE,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1357,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.TextViewListener.java,TextViewListener,62,1,5,1,0,FALSE,FALSE,3,TRUE,FALSE,5,12,5,3,TRUE,FALSE,TRUE,TRUE,FALSE,private,5,0,0,FALSE,Service Provider
1358,\wallet\src\de\schildbach\wallet\util\WalletUtils.java,WalletUtils,287,3,18,0,2,FALSE,FALSE,2,FALSE,FALSE,12,38,45,37,TRUE,FALSE,FALSE,TRUE,FALSE,public,18,0,0,FALSE,Service Provider
1359,\wallet\src\de\schildbach\wallet\ui\CircularProgressView.java,CircularProgressView,125,9,10,5,1,FALSE,FALSE,3,FALSE,FALSE,3,15,10,4,TRUE,FALSE,FALSE,TRUE,FALSE,public,6,1,3,FALSE,Interfacer
1360,\wallet\src\de\schildbach\wallet\ui\CurrencySymbolDrawable.java,CurrencySymbolDrawable,55,3,5,2,2,FALSE,FALSE,3,FALSE,FALSE,0,3,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,0,0,FALSE,Interfacer
1361,\wallet\src\de\schildbach\wallet\ui\CurrencyTextView.java,CurrencyTextView,101,7,9,7,0,FALSE,FALSE,3,FALSE,FALSE,3,7,13,1,TRUE,FALSE,FALSE,TRUE,FALSE,public,7,1,1,FALSE,Interfacer
1362,\wallet\src\de\schildbach\wallet\ui\CurrencyCalculatorLink.java,CurrencyCalculatorLink,175,8,13,6,3,FALSE,FALSE,3,FALSE,FALSE,15,6,7,15,TRUE,FALSE,FALSE,TRUE,FALSE,public,12,1,0,FALSE,Information Holder
1363,\wallet\src\de\schildbach\wallet\ui\DialogBuilder.java,DialogBuilder,97,3,8,6,0,FALSE,FALSE,2,TRUE,FALSE,4,9,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,8,0,0,FALSE,Service Provider
1364,\wallet\src\de\schildbach\wallet\ui\AlertDialogsFragment.java,AlertDialogsFragment,340,9,15,0,0,FALSE,FALSE,3,FALSE,FALSE,29,12,34,60,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,10,0,FALSE,Interfacer
1365,\wallet\src\de\schildbach\wallet\ui\EncryptKeysDialogFragment.State.java,State,23,3,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,private,0,0,0,FALSE,Information Holder
1366,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.java,CurrencyAmountView,256,15,21,13,2,FALSE,FALSE,3,FALSE,FALSE,12,18,23,24,TRUE,FALSE,FALSE,TRUE,FALSE,public,15,3,3,FALSE,Interfacer
1367,\wallet\src\de\schildbach\wallet\ui\DividerItemDecoration.java,DividerItemDecoration,82,5,5,1,1,FALSE,FALSE,3,FALSE,FALSE,3,10,8,15,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,0,0,FALSE,Interfacer
1368,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesActivity.java,ExchangeRatesActivity,29,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,0,1,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,1,FALSE,Interfacer
1369,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.OnClickListener.java,OnClickListener,24,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1370,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.ListItem.java,ListItem,37,5,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1371,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.ViewHolder.java,ViewHolder,40,5,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,5,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1372,\wallet\src\de\schildbach\wallet\ui\EditAddressBookEntryFragment.java,EditAddressBookEntryFragment,125,6,6,0,0,FALSE,FALSE,5,FALSE,FALSE,4,11,19,15,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,1,0,FALSE,Interfacer
1373,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesFragment.ViewModel.java,ViewModel,53,5,3,0,3,FALSE,FALSE,2,FALSE,FALSE,3,0,6,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,3,0,0,FALSE,Information Holder
1374,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesFragment.ExchangeRatesLiveData.java,ExchangeRatesLiveData,52,1,3,1,0,FALSE,FALSE,4,FALSE,FALSE,1,1,6,4,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,2,FALSE,Information Holder
1375,\wallet\src\de\schildbach\wallet\ui\FancyListFragment.java,FancyListFragment,39,0,2,1,0,FALSE,FALSE,3,FALSE,FALSE,0,4,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Interfacer
1376,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.java,ExchangeRatesAdapter,111,2,3,0,0,FALSE,TRUE,3,TRUE,FALSE,6,9,18,5,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,0,0,FALSE,Structurer
1377,\wallet\src\de\schildbach\wallet\ui\HelpDialogFragment.java,HelpDialogFragment,57,3,4,0,0,FALSE,FALSE,3,FALSE,FALSE,0,5,7,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,1,0,FALSE,Interfacer
1378,\wallet\src\de\schildbach\wallet\ui\InputParser.BinaryInputParser.java,BinaryInputParser,62,2,2,0,0,FALSE,FALSE,3,TRUE,FALSE,1,1,6,3,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,1,TRUE,Service Provider
1379,\wallet\src\de\schildbach\wallet\ui\InputParser.StreamInputParser.java,StreamInputParser,67,2,2,0,0,FALSE,FALSE,3,TRUE,FALSE,1,1,9,6,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,1,TRUE,Service Provider
1380,\wallet\src\de\schildbach\wallet\ui\InputParser.StringInputParser.java,StringInputParser,106,1,2,0,0,FALSE,FALSE,3,TRUE,FALSE,2,1,16,9,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,1,TRUE,Service Provider
1381,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceFragment.java,MaybeMaintenanceFragment,51,2,2,0,0,FALSE,FALSE,3,FALSE,FALSE,2,2,6,6,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Interfacer
1382,\wallet\src\de\schildbach\wallet\ui\EncryptKeysDialogFragment.java,EncryptKeysDialogFragment,289,18,10,0,0,FALSE,FALSE,4,FALSE,FALSE,9,5,32,36,TRUE,FALSE,FALSE,TRUE,FALSE,public,7,3,0,FALSE,Interfacer
1383,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesFragment.java,ExchangeRatesFragment,197,7,8,0,0,FALSE,FALSE,3,FALSE,FALSE,10,11,30,25,TRUE,FALSE,FALSE,TRUE,FALSE,public,7,1,0,FALSE,Interfacer
1384,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceViewModel.WalletMaintenanceRecommendedLiveData.java,WalletMaintenanceRecommendedLiveData,56,0,2,0,0,FALSE,FALSE,5,FALSE,FALSE,0,1,9,2,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,2,FALSE,Information Holder
1385,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceViewModel.java,MaybeMaintenanceViewModel,65,5,3,1,1,FALSE,FALSE,4,FALSE,FALSE,1,0,7,4,TRUE,FALSE,FALSE,TRUE,FALSE,public,2,1,0,FALSE,Information Holder
1386,\wallet\src\de\schildbach\wallet\ui\InputParser.java,InputParser,121,2,4,0,0,FALSE,FALSE,2,TRUE,FALSE,6,8,25,14,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,3,TRUE,Service Provider
1387,\wallet\src\de\schildbach\wallet\ui\ProgressDialogFragment.java,ProgressDialogFragment,63,3,6,0,0,FALSE,FALSE,3,FALSE,FALSE,0,7,7,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,1,0,FALSE,Interfacer
1388,\wallet\src\de\schildbach\wallet\ui\ReportIssueViewModel.java,ReportIssueViewModel,33,2,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1389,\wallet\src\de\schildbach\wallet\ui\RequestCoinsActivity.java,RequestCoinsActivity,49,0,4,0,0,FALSE,FALSE,3,FALSE,FALSE,1,3,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,0,1,FALSE,Interfacer
1390,\wallet\src\de\schildbach\wallet\ui\RequestCoinsViewModel.FreshReceiveAddressLiveData.java,FreshReceiveAddressLiveData,51,0,3,1,0,FALSE,FALSE,5,FALSE,FALSE,1,2,6,2,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,1,1,FALSE,Information Holder
1391,\wallet\src\de\schildbach\wallet\ui\ReportIssueDialogBuilder.java,ReportIssueDialogBuilder,193,7,7,0,0,FALSE,FALSE,4,TRUE,FALSE,11,5,25,23,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,1,5,TRUE,Service Provider
1392,\wallet\src\de\schildbach\wallet\ui\SendCoinsQrActivity.java,SendCoinsQrActivity,84,1,2,0,0,FALSE,FALSE,4,FALSE,FALSE,3,4,15,5,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,1,FALSE,Interfacer
1393,\wallet\src\de\schildbach\wallet\ui\RequestCoinsViewModel.java,RequestCoinsViewModel,161,10,4,0,0,FALSE,FALSE,4,FALSE,FALSE,4,4,20,20,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,4,0,FALSE,Information Holder
1394,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.AddressesToExcludeLiveData.java,AddressesToExcludeLiveData,56,0,2,0,0,FALSE,FALSE,5,FALSE,FALSE,0,1,12,5,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,1,1,FALSE,Information Holder
1395,\wallet\src\de\schildbach\wallet\ui\RequestCoinsFragment.java,RequestCoinsFragment,342,15,20,0,0,FALSE,FALSE,3,FALSE,FALSE,14,18,50,40,TRUE,FALSE,FALSE,TRUE,FALSE,public,12,8,0,FALSE,Interfacer
1396,\wallet\src\de\schildbach\wallet\ui\ReportIssueDialogFragment.java,ReportIssueDialogFragment,284,10,11,0,0,FALSE,FALSE,4,FALSE,FALSE,5,16,37,43,TRUE,FALSE,FALSE,TRUE,FALSE,public,5,6,0,FALSE,Interfacer
1397,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.ClipLiveData.java,ClipLiveData,48,1,4,1,0,FALSE,FALSE,3,FALSE,FALSE,0,1,6,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,2,0,2,FALSE,Information Holder
1398,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.java,SendingAddressesViewModel,41,5,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1399,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.ChangeType.java,ChangeType,23,8,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,private,0,0,0,FALSE,Information Holder
1400,\wallet\src\de\schildbach\wallet\ui\StickToTopLinearLayoutManager.java,StickToTopLinearLayoutManager,34,0,1,0,0,FALSE,FALSE,6,TRUE,FALSE,1,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
1401,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.ItemAnimator.java,ItemAnimator,35,0,1,0,0,FALSE,FALSE,2,TRUE,FALSE,1,2,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Structurer
1402,\wallet\src\de\schildbach\wallet\ui\ShowPasswordCheckListener.java,ShowPasswordCheckListener,37,1,1,0,0,FALSE,FALSE,4,TRUE,FALSE,0,2,5,1,TRUE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
1403,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.OnClickListener.java,OnClickListener,27,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
1404,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.WarningType.java,WarningType,23,3,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
1405,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.WarningViewHolder.java,WarningViewHolder,31,1,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1406,\wallet\src\de\schildbach\wallet\ui\SendingAddressesFragment.java,SendingAddressesFragment,304,7,13,0,1,FALSE,FALSE,3,FALSE,FALSE,11,19,45,45,TRUE,FALSE,FALSE,TRUE,FALSE,public,7,6,0,FALSE,Interfacer
1407,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.TransactionViewHolder.java,TransactionViewHolder,151,16,9,0,0,FALSE,FALSE,3,TRUE,FALSE,1,9,8,2,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,8,0,FALSE,Information Holder
1408,\wallet\src\de\schildbach\wallet\ui\WalletActionsFragment.java,WalletActionsFragment,79,1,4,0,0,FALSE,FALSE,3,FALSE,FALSE,0,4,11,7,TRUE,FALSE,FALSE,TRUE,FALSE,public,3,1,0,FALSE,Interfacer
